emp_no,first_name,last_name,birth_date,from_date,to_date,title
46743,Achilleas,Shimshoni,1962-04-08,1987-01-10,9999-01-01,Senior Engineer
46747,Pasqua,Biran,1964-09-12,1994-04-05,9999-01-01,Engineer
46751,Navin,Schauser,1964-03-22,1986-10-19,9999-01-01,Engineer
46756,Jeane,McDermid,1962-07-21,1988-05-13,9999-01-01,Senior Engineer
46774,Sedat,Zschoche,1963-03-04,1986-07-26,9999-01-01,Senior Staff
46789,Elgin,Puppo,1964-10-04,1996-04-04,9999-01-01,Engineer
46807,Yunming,Coullard,1963-03-05,1993-09-28,9999-01-01,Senior Staff
46811,Junsik,Berendt,1965-01-10,1988-04-27,9999-01-01,Senior Engineer
46819,Frederique,Garigliano,1962-11-09,1987-08-31,9999-01-01,Senior Staff
46830,Kirk,Schlegelmilch,1963-11-05,1990-01-09,9999-01-01,Staff
46831,Vugranam,Ishibashi,1964-09-13,1988-01-15,9999-01-01,Staff
46875,Adin,Frolund,1964-05-10,1995-01-08,9999-01-01,Staff
46877,Erzsebet,Angelopoulos,1964-09-02,1988-05-21,9999-01-01,Senior Engineer
46911,Conal,Beetstra,1962-10-15,1986-07-21,9999-01-01,Engineer
46917,Hatim,Rothe,1963-05-08,1985-03-27,9999-01-01,Senior Staff
46918,Yakkov,Tagansky,1962-11-23,1988-01-13,9999-01-01,Engineer
46924,Anneke,Coorg,1962-05-27,1999-01-05,9999-01-01,Engineer
46933,Sachin,Vieth,1964-01-31,1986-07-05,9999-01-01,Technique Leader
46945,Zengping,Mandelberg,1963-12-17,1999-10-27,9999-01-01,Senior Engineer
46973,Manibrata,Peron,1964-10-08,1987-01-21,9999-01-01,Senior Staff
46994,Basim,Borstler,1964-04-11,1987-10-17,9999-01-01,Engineer
46999,Ulises,Comte,1964-02-20,1999-02-04,9999-01-01,Senior Staff
47000,Fumino,Rosti,1962-12-10,1988-12-30,9999-01-01,Engineer
47001,Kristof,Uchoa,1963-02-02,1988-02-03,9999-01-01,Technique Leader
47031,Neven,Vesel,1962-08-28,1986-07-27,9999-01-01,Senior Engineer
47036,Vishwani,Yoshimura,1962-04-14,1988-08-19,9999-01-01,Senior Engineer
47040,Shawna,Zumaque,1963-07-20,1988-02-11,9999-01-01,Engineer
47041,Howell,Heping,1962-03-30,1994-02-11,9999-01-01,Assistant Engineer
47053,Yonghong,Fabrizio,1964-07-20,1994-12-26,9999-01-01,Senior Staff
47086,Irena,Journel,1962-03-01,1989-03-19,9999-01-01,Senior Engineer
47093,Munir,Munch,1964-02-11,1986-08-24,9999-01-01,Senior Staff
47098,Marin,Matheson,1963-02-13,1988-09-28,9999-01-01,Staff
47102,Boaz,Quadeer,1964-04-01,1994-04-28,9999-01-01,Staff
47105,Weiye,Maierhofer,1962-09-10,1988-02-02,9999-01-01,Senior Staff
47132,Freyja,Alvarado,1964-03-27,1988-07-09,9999-01-01,Staff
47189,Shigenori,Coney,1964-12-30,1988-04-12,9999-01-01,Senior Engineer
47214,Toshimo,Sewelson,1964-06-27,1987-02-06,9999-01-01,Senior Engineer
47241,Gio,Muntz,1962-02-27,1988-01-13,9999-01-01,Senior Staff
47257,Werner,Raney,1963-10-28,1988-10-13,9999-01-01,Engineer
47260,Marjo,Mungall,1964-01-10,1990-08-13,9999-01-01,Senior Engineer
47262,Gonzalo,Binkley,1965-01-10,1985-08-16,9999-01-01,Engineer
47322,Sanjeeva,Spinelli,1962-09-02,1999-07-16,9999-01-01,Assistant Engineer
47328,Poorav,Langford,1962-06-19,1988-05-10,9999-01-01,Senior Engineer
47339,Ayakannu,Koblitz,1964-02-03,1989-12-13,9999-01-01,Senior Staff
47341,Jeanna,Domenig,1962-11-09,1992-08-08,9999-01-01,Staff
47386,Mountaz,Tyugu,1963-11-06,1985-03-01,9999-01-01,Senior Engineer
47399,Suebskul,Eugenio,1963-09-06,1988-11-21,9999-01-01,Engineer
47412,Arnould,Navazio,1963-11-30,1989-07-13,9999-01-01,Engineer
47435,Tianruo,Mahnke,1962-05-12,1987-12-30,9999-01-01,Senior Staff
47437,Kazuhira,Conti,1963-02-04,1987-08-20,9999-01-01,Senior Staff
47459,Mototsugu,Rosenbaum,1964-01-09,1991-04-07,9999-01-01,Engineer
47473,Hauke,Peak,1962-12-05,1987-10-12,9999-01-01,Technique Leader
47485,Munehiko,Christ,1962-06-13,1987-12-12,9999-01-01,Engineer
47496,Badri,Conti,1964-02-11,1986-04-29,9999-01-01,Senior Staff
47499,Abdelkader,Hatcliff,1962-08-08,1985-06-15,9999-01-01,Senior Engineer
47509,Salvador,Radwan,1963-10-26,1985-11-20,9999-01-01,Senior Engineer
47510,Hyuncheol,Menhoudj,1962-09-06,1993-03-22,9999-01-01,Senior Engineer
47515,Naraig,Jenevein,1965-01-26,1987-01-18,9999-01-01,Senior Engineer
47526,Van,Kading,1963-01-19,1999-08-23,9999-01-01,Engineer
47533,Shugo,Zielinski,1962-11-07,1989-10-22,9999-01-01,Senior Engineer
47540,Toney,Siochi,1963-03-11,1999-05-28,9999-01-01,Staff
47560,Rimli,Schahn,1964-03-12,1992-06-25,9999-01-01,Senior Staff
47566,Dekang,Levergood,1962-03-25,1996-09-17,9999-01-01,Technique Leader
47576,Rildo,Francisci,1963-09-18,1986-02-27,9999-01-01,Technique Leader
47578,Krister,Alpin,1964-07-24,1994-10-03,9999-01-01,Senior Staff
47580,Uno,Brendel,1962-07-12,1986-04-08,9999-01-01,Engineer
47590,Takahito,Buchter,1964-05-02,1988-01-12,9999-01-01,Assistant Engineer
47621,Zhiwei,Motley,1964-09-03,1993-10-05,9999-01-01,Technique Leader
47628,Hiroyasu,Waeselynck,1962-12-01,2000-01-12,9999-01-01,Staff
47648,Parviz,Tomescu,1962-03-22,1997-12-11,9999-01-01,Engineer
47652,Rutger,Cullers,1963-11-11,1990-03-17,9999-01-01,Technique Leader
47663,Sven,Marwedel,1962-03-31,1990-10-26,9999-01-01,Senior Staff
47664,Volkmar,Cappelletti,1963-06-04,1985-05-10,9999-01-01,Senior Staff
47667,Oddvar,Shobatake,1962-04-06,1998-09-26,9999-01-01,Technique Leader
47675,Danco,Shimshoni,1963-04-12,1985-08-24,9999-01-01,Senior Staff
47680,Jinpo,Lueh,1963-07-23,1995-10-12,9999-01-01,Staff
47694,Mari,Ferriere,1963-07-28,1986-01-11,9999-01-01,Technique Leader
47728,Lansing,Ranze,1962-02-28,1992-09-14,9999-01-01,Senior Engineer
47738,Dines,Spinelli,1964-07-12,1988-04-11,9999-01-01,Staff
47747,Charmane,Cappelli,1963-10-13,1986-04-30,9999-01-01,Senior Staff
47754,Yakkov,Sankaranarayanan,1964-07-24,1994-05-24,9999-01-01,Engineer
47755,Mihalis,Hasham,1964-08-24,1986-02-26,9999-01-01,Senior Staff
47768,Salvador,Chelton,1963-08-14,1988-04-23,9999-01-01,Engineer
47786,Kellie,Lung,1963-12-20,1993-10-26,9999-01-01,Engineer
47795,Kousuke,Jiang,1963-05-17,1988-06-25,9999-01-01,Engineer
47833,Lucien,Atchley,1963-10-18,1986-02-22,9999-01-01,Staff
47854,Takushi,Halevi,1962-08-31,1996-12-15,9999-01-01,Senior Staff
47856,Moss,Stanger,1964-04-26,1987-03-25,9999-01-01,Staff
47870,Tsz,Molberg,1962-03-05,1987-10-06,9999-01-01,Engineer
47874,Berry,Deville,1964-11-22,1987-11-29,9999-01-01,Senior Engineer
47875,Unal,Range,1963-05-26,1999-09-26,9999-01-01,Engineer
47879,Sandeepan,Pelc,1962-05-14,1990-08-22,9999-01-01,Senior Engineer
47893,Nishit,Marletta,1962-01-22,1986-11-21,9999-01-01,Staff
47911,Herbert,Kornatzky,1963-05-04,1986-02-02,9999-01-01,Staff
47919,Subhash,Sichman,1963-09-04,1998-07-12,9999-01-01,Staff
47922,Danel,Lorin,1962-07-20,1990-07-16,9999-01-01,Senior Engineer
47934,Pranjal,Qiwen,1963-10-17,1995-12-08,9999-01-01,Technique Leader
47938,Macha,Denny,1962-01-23,1994-12-02,9999-01-01,Engineer
47944,Fei,Zeleznik,1963-10-17,2001-11-08,9999-01-01,Engineer
47949,Tuval,Carrera,1963-05-11,1985-10-03,9999-01-01,Staff
47972,Feixiong,Merks,1964-05-26,1994-06-16,9999-01-01,Senior Staff
47993,Xiahua,Azuma,1963-09-22,2000-07-14,9999-01-01,Senior Engineer
48002,Richard,Buchter,1963-06-29,1986-10-07,9999-01-01,Staff
48013,Uinam,Ratzlaff,1964-07-23,1987-04-24,9999-01-01,Engineer
48032,Serap,Validov,1963-07-22,1994-05-14,9999-01-01,Staff
48036,Charmane,Ecklund,1964-10-06,1991-04-18,9999-01-01,Senior Staff
48046,Suebskul,Flowers,1962-09-03,1985-09-29,9999-01-01,Senior Engineer
48052,Sreekrishna,Genther,1964-11-26,1988-08-09,9999-01-01,Engineer
48054,Fumiyo,Bolsens,1963-08-27,1988-07-01,9999-01-01,Staff
48076,Weidon,Zhiwei,1963-03-15,1992-05-01,9999-01-01,Staff
48079,Angel,Rindone,1962-03-02,1987-03-25,9999-01-01,Senior Staff
48093,Shirish,Uchoa,1963-09-14,1994-06-08,9999-01-01,Engineer
48132,Poorav,Lunt,1963-05-19,1988-12-18,9999-01-01,Senior Engineer
48133,Kazuhira,Perfilyeva,1964-02-07,1988-07-06,9999-01-01,Senior Staff
48136,Gudjon,Cummings,1963-08-23,1998-01-30,9999-01-01,Staff
48145,Moie,Preusig,1963-05-31,1986-03-02,9999-01-01,Assistant Engineer
48152,Yagil,Fortenbacher,1962-08-09,1985-11-08,9999-01-01,Technique Leader
48153,Fumino,Uludag,1964-11-18,1997-10-29,9999-01-01,Technique Leader
48163,Szabolcs,Usdin,1963-11-24,1992-11-14,9999-01-01,Senior Staff
48210,Carrsten,Wilharm,1964-10-24,1991-03-30,9999-01-01,Senior Engineer
48219,Marl,Rindone,1963-07-15,1989-02-20,9999-01-01,Senior Staff
48227,Odoardo,Budinsky,1964-02-07,1997-01-21,9999-01-01,Senior Engineer
48234,Christ,Oxenboll,1962-04-03,1988-05-03,9999-01-01,Technique Leader
48244,Karlis,Tokunaga,1962-03-06,1991-09-15,9999-01-01,Staff
48246,Kristine,Thummel,1962-02-10,1992-12-30,9999-01-01,Senior Engineer
48264,Leandro,Gulik,1963-12-21,1988-05-14,9999-01-01,Engineer
48275,Sariel,Massonet,1965-01-29,1987-11-20,9999-01-01,Staff
48279,Ramzi,Lund,1962-01-03,1986-07-21,9999-01-01,Technique Leader
48284,Divine,Rehfuss,1964-07-24,1997-08-01,9999-01-01,Staff
48289,Inderjeet,Back,1964-06-25,1987-12-26,9999-01-01,Senior Staff
48299,Abdelaziz,Krychniak,1964-03-15,1986-06-09,9999-01-01,Staff
48304,Shuky,Reinhard,1964-07-08,1994-10-29,9999-01-01,Staff
48312,Hidekazu,Ciolek,1964-09-17,1991-02-24,9999-01-01,Engineer
48313,Fox,Alameldin,1963-07-20,1999-10-29,9999-01-01,Staff
48317,Fumiyo,Mandelberg,1962-12-11,1989-01-11,9999-01-01,Senior Staff
48342,Sugwoo,Demke,1964-07-09,1988-07-06,9999-01-01,Senior Engineer
48348,Geoff,Rohrbach,1963-10-13,1988-01-06,9999-01-01,Engineer
48354,Cordelia,Zschoche,1964-06-15,1998-12-14,9999-01-01,Engineer
48355,Parke,Marakhovsky,1964-04-13,1997-10-29,9999-01-01,Engineer
48369,Rimon,Shimshoni,1964-11-15,1998-06-28,9999-01-01,Staff
48385,Georg,Baig,1964-08-31,1988-07-18,9999-01-01,Senior Engineer
48431,Fuqing,Gluchowski,1963-10-18,1987-10-18,9999-01-01,Assistant Engineer
48432,Feipei,Wilharm,1962-08-13,1988-04-09,9999-01-01,Engineer
48445,Harngdar,Peng,1963-06-23,1988-01-25,9999-01-01,Engineer
48449,Seshu,Bodoff,1962-02-18,1993-02-06,9999-01-01,Senior Engineer
48453,Felicidad,Guenter,1962-12-15,1987-02-27,9999-01-01,Senior Engineer
48458,Yuuichi,Poujol,1963-11-10,1987-04-14,9999-01-01,Staff
48463,Kwangyoen,Cunliffe,1963-10-29,1987-03-09,9999-01-01,Engineer
48464,Mary,Heemskerk,1962-01-26,1993-06-01,9999-01-01,Engineer
48468,Teunis,Luby,1964-03-16,1995-05-21,9999-01-01,Senior Engineer
48489,Danae,Nyanchama,1962-06-23,1986-01-01,9999-01-01,Senior Staff
48506,Sangeeta,Maksimenko,1963-01-07,1992-06-15,9999-01-01,Senior Staff
48580,Minghong,Pusterhofer,1962-03-02,1994-08-14,9999-01-01,Senior Engineer
48595,Shan,Encarnacion,1963-05-03,1986-01-04,9999-01-01,Senior Staff
48601,Ramachenga,Hanabata,1962-04-15,1986-02-21,9999-01-01,Senior Staff
48617,Gill,Suppi,1963-08-12,1988-10-18,9999-01-01,Senior Engineer
48635,Emran,Belinskaya,1964-09-17,1998-07-31,9999-01-01,Senior Engineer
48639,Gennadi,Demian,1964-06-22,1988-01-07,9999-01-01,Engineer
48640,Boaz,Rajcani,1963-04-05,1985-04-03,9999-01-01,Senior Engineer
48660,Serenella,Validov,1963-07-26,1985-08-02,9999-01-01,Engineer
48661,Danel,Uludag,1962-06-05,1998-10-28,9999-01-01,Engineer
48674,Ziyad,Ariola,1964-11-27,1985-04-16,9999-01-01,Staff
48728,Marin,Sethi,1963-01-07,1987-02-24,9999-01-01,Senior Staff
48730,Inderjeet,Baez,1962-01-24,1998-07-04,9999-01-01,Engineer
48798,Chiradeep,Cools,1964-05-11,1986-06-02,9999-01-01,Senior Staff
48819,Shooichi,Dulay,1963-06-19,1987-08-24,9999-01-01,Staff
48823,Jeong,Zlotek,1963-02-16,1991-02-07,9999-01-01,Senior Staff
48829,Abdelwaheb,Serdy,1964-08-16,1999-04-03,9999-01-01,Senior Engineer
48873,Ohad,Ranum,1962-10-27,1997-11-20,9999-01-01,Senior Staff
48880,Bodh,Kuszyk,1962-10-22,1993-12-18,9999-01-01,Staff
48890,Gererd,Bennis,1963-03-06,1988-01-18,9999-01-01,Senior Staff
48892,Tzvetan,Swan,1962-07-16,1995-03-02,9999-01-01,Senior Engineer
48894,Moie,Huxford,1964-12-10,1985-11-25,9999-01-01,Engineer
48899,Vishu,Seiwald,1962-11-21,1996-04-13,9999-01-01,Senior Staff
48914,Nagui,Iisaku,1963-11-03,1985-07-13,9999-01-01,Senior Engineer
48930,Arto,Ghandeharizadeh,1963-10-13,1995-12-24,9999-01-01,Technique Leader
48968,Harngdar,Panienski,1964-06-17,1989-05-27,9999-01-01,Senior Staff
48983,Mitchel,Pargaonkar,1963-09-10,1986-12-14,9999-01-01,Senior Staff
48992,Zengping,Ramaiah,1962-06-22,1994-09-20,9999-01-01,Senior Engineer
48994,Xiaocheng,Gente,1964-10-22,1992-06-20,9999-01-01,Senior Engineer
49001,Chinya,Conti,1962-01-04,1986-09-14,9999-01-01,Engineer
49024,Rutger,Denti,1964-03-26,1990-09-26,9999-01-01,Staff
49059,Subhrajyoti,Masada,1964-12-29,1989-05-19,9999-01-01,Senior Staff
49066,Kolar,Schmezko,1963-11-03,1995-11-05,9999-01-01,Staff
49072,Shuichi,Kulisch,1963-06-13,1986-09-06,9999-01-01,Senior Staff
49083,Shaowei,Nations,1962-04-22,1985-08-08,9999-01-01,Senior Staff
49101,Chiranjit,Besancenot,1963-06-09,1986-01-14,9999-01-01,Senior Staff
49104,Akemi,Birnbaum,1962-10-27,1988-05-31,9999-01-01,Engineer
49111,Kristian,Krychniak,1963-06-27,1988-08-14,9999-01-01,Engineer
49161,Elvia,Speel,1964-04-01,1999-07-17,9999-01-01,Staff
49170,Giri,Ravishankar,1962-09-21,1997-12-09,9999-01-01,Senior Engineer
49180,Fusako,Gelosh,1962-04-11,1985-11-17,9999-01-01,Senior Engineer
49195,Zhongwei,Salvesen,1962-05-15,1997-02-12,9999-01-01,Assistant Engineer
49214,Ugo,Stellhorn,1962-09-14,1994-04-21,9999-01-01,Senior Staff
49230,Dante,Swab,1963-07-04,1987-05-24,9999-01-01,Engineer
49231,Marie,Dymetman,1964-09-12,1986-12-20,9999-01-01,Senior Engineer
49232,Yishai,Luiz,1962-10-20,1985-12-25,9999-01-01,Senior Staff
49234,Sachio,Peres,1964-02-17,1987-11-30,9999-01-01,Senior Engineer
49260,Shounak,Delaune,1962-07-17,1997-12-22,9999-01-01,Assistant Engineer
49277,Anyuan,Birch,1963-06-27,1985-11-05,9999-01-01,Senior Staff
49285,Marsal,Waterhouse,1962-05-30,1986-05-11,9999-01-01,Engineer
49286,Mara,Cronan,1963-05-21,1992-07-29,9999-01-01,Senior Engineer
49344,Takahito,Hiltgen,1964-09-17,1987-05-04,9999-01-01,Staff
49345,Idoia,Larfeldt,1963-05-28,1999-06-07,9999-01-01,Staff
49369,Berna,Ecklund,1964-07-09,1987-10-02,9999-01-01,Staff
49370,Sangeeta,Fabrizio,1963-08-26,1986-04-19,9999-01-01,Engineer
49375,Gennady,Danner,1964-10-14,1992-04-11,9999-01-01,Senior Staff
49380,Emran,Hiyoshi,1962-03-18,1990-06-11,9999-01-01,Staff
49388,Shigehito,Dehkordi,1963-10-16,1985-05-10,9999-01-01,Senior Engineer
49397,Maia,Koblitz,1963-11-17,1985-02-19,9999-01-01,Senior Engineer
49406,Unal,Weedon,1964-09-01,1995-03-18,9999-01-01,Senior Engineer
49421,Susanna,Boudaillier,1964-05-03,2002-01-10,9999-01-01,Senior Staff
49439,Turgut,Speek,1963-03-19,1999-05-06,9999-01-01,Senior Staff
49456,Sanjai,Marshall,1963-01-03,1987-01-14,9999-01-01,Technique Leader
49466,Chuanyi,Gulik,1963-03-30,1994-07-18,9999-01-01,Staff
49472,Dipankar,Hitomi,1962-06-20,1986-01-06,9999-01-01,Staff
49474,Lijie,Docker,1962-01-26,1997-11-21,9999-01-01,Staff
49483,Huai,Murtafg,1962-02-23,1993-05-08,9999-01-01,Senior Engineer
49495,Snehasis,Christ,1964-01-15,1985-05-24,9999-01-01,Senior Engineer
49497,Supot,Birge,1963-10-19,1986-11-11,9999-01-01,Senior Engineer
49507,Bernardo,Hashii,1962-03-02,1992-08-05,9999-01-01,Assistant Engineer
49518,Miquel,Serre,1964-10-21,1990-04-06,9999-01-01,Senior Engineer
49520,Evgueni,Spieker,1963-01-07,1991-02-09,9999-01-01,Staff
49549,Shaowen,Litvinov,1963-07-21,1989-04-26,9999-01-01,Senior Staff
49564,Chinhyun,Beerel,1963-01-21,1993-02-25,9999-01-01,Senior Engineer
49592,Zhongwei,Kobuchi,1964-08-01,1985-09-20,9999-01-01,Senior Engineer
49671,Mohamadou,Terlouw,1962-08-13,1985-05-17,9999-01-01,Senior Staff
49672,Jiafu,Rosay,1962-11-09,1986-12-17,9999-01-01,Senior Engineer
49676,Laurentiu,Naumovich,1963-07-21,2000-01-02,9999-01-01,Staff
49695,Yonghoan,Morton,1964-12-29,1988-10-23,9999-01-01,Senior Staff
49724,Poorav,Bazzichi,1962-09-02,1990-09-07,9999-01-01,Senior Staff
49730,Guangming,Junet,1964-07-06,2001-07-27,9999-01-01,Senior Engineer
49749,Rayond,Preusig,1964-07-03,1989-11-22,9999-01-01,Senior Engineer
49750,Kellyn,Steinauer,1963-02-17,1985-08-22,9999-01-01,Senior Engineer
49776,Yongdong,Ulupinar,1963-12-28,1985-09-09,9999-01-01,Staff
49809,Achilleas,Thorensen,1963-05-03,1985-03-21,9999-01-01,Senior Staff
49810,Muneo,Remmers,1963-06-07,1992-09-16,9999-01-01,Engineer
49831,Kwan,Rathonyi,1964-12-04,1991-07-30,9999-01-01,Senior Engineer
49832,Magdalena,Fetvedt,1964-11-25,1985-02-13,9999-01-01,Senior Staff
49836,Jovan,Hmelo,1964-02-17,1986-07-29,9999-01-01,Engineer
49837,Kolar,Gimarc,1962-03-03,1998-01-10,9999-01-01,Staff
49845,Alois,Percebois,1964-11-03,1989-11-13,9999-01-01,Senior Staff
49855,Boalin,Montemayor,1962-01-27,1993-12-09,9999-01-01,Senior Engineer
49865,Zhenhua,Sevcikova,1964-10-29,1988-11-24,9999-01-01,Senior Staff
49868,Slavian,Billawala,1964-06-02,1994-11-11,9999-01-01,Senior Engineer
49871,Toong,Nishimukai,1962-06-29,1993-12-21,9999-01-01,Staff
49872,Shichao,Turnbull,1963-05-19,1989-04-01,9999-01-01,Engineer
49892,Claudi,Meriste,1964-11-15,1987-04-03,9999-01-01,Engineer
49898,Erez,Rosar,1962-04-14,1986-05-03,9999-01-01,Engineer
49903,Charmane,Bultermann,1962-02-28,1998-01-23,9999-01-01,Engineer
49911,Satoru,Roisin,1962-11-05,1990-04-19,9999-01-01,Assistant Engineer
49926,Leszek,Suri,1962-12-26,1992-04-11,9999-01-01,Engineer
49952,Djenana,Badr,1964-04-14,1985-05-07,9999-01-01,Senior Engineer
49962,Marlo,Otillio,1964-02-03,1985-05-09,9999-01-01,Engineer
49973,Stabislas,Billawala,1963-10-28,1987-09-14,9999-01-01,Senior Staff
49978,Sreekrishna,Leijenhorst,1962-03-27,1989-10-07,9999-01-01,Senior Engineer
49987,Toney,Shimshoni,1963-08-24,1986-12-07,9999-01-01,Senior Staff
50001,Boguslaw,Karcich,1963-11-21,1987-08-28,9999-01-01,Senior Engineer
50005,Kendra,Bernardinello,1962-02-25,1991-03-02,9999-01-01,Engineer
50017,Kaijung,Bratsberg,1963-03-13,1997-07-27,9999-01-01,Engineer
50028,Matk,Alameldin,1962-04-02,1987-05-14,9999-01-01,Engineer
50063,Aemilian,Trogemann,1963-08-19,1992-01-23,9999-01-01,Senior Staff
50067,Hidefumi,Morrow,1964-10-23,1990-05-11,9999-01-01,Engineer
50090,Uriel,Siprelle,1962-02-15,1986-12-12,9999-01-01,Senior Staff
50092,Kwun,Riefers,1962-03-08,1985-06-09,9999-01-01,Senior Engineer
50095,Vishu,Nanard,1963-03-31,1996-05-25,9999-01-01,Senior Staff
50118,Serap,Poehlman,1963-09-28,1986-04-27,9999-01-01,Senior Staff
50138,Aram,Fraisse,1963-01-12,1988-12-03,9999-01-01,Senior Engineer
50141,Tesuya,Vendrig,1962-09-26,1985-11-05,9999-01-01,Senior Staff
50142,Billur,Demir,1963-10-01,1988-08-22,9999-01-01,Senior Engineer
50164,Boriana,Zlotek,1962-12-26,1986-06-09,9999-01-01,Technique Leader
50169,Elvia,Marciano,1963-06-05,1985-04-25,9999-01-01,Senior Staff
50192,Elzbieta,Litzler,1964-03-26,1988-01-06,9999-01-01,Engineer
50202,Saddek,Hofman,1964-04-25,1987-06-27,9999-01-01,Engineer
50208,Jianhui,Goodrum,1964-05-18,1988-09-29,9999-01-01,Senior Engineer
50221,Dung,Wroclawski,1962-05-15,1987-08-25,9999-01-01,Senior Staff
50227,Navin,Camarinopoulos,1964-01-20,1986-03-20,9999-01-01,Senior Staff
50228,Bernice,Servieres,1963-10-20,1987-02-09,9999-01-01,Engineer
50237,Ymte,Gunderson,1963-02-07,1999-02-04,9999-01-01,Staff
50254,Aiman,Servi,1963-11-02,1986-12-20,9999-01-01,Staff
50265,Sven,Strehl,1964-09-20,1988-07-31,9999-01-01,Senior Engineer
50276,Eldridge,Shigei,1964-02-02,1987-06-08,9999-01-01,Senior Staff
50278,Sarita,Luon,1962-10-03,2000-07-25,9999-01-01,Senior Engineer
50292,Mizuhito,Schrooten,1963-04-12,1989-02-27,9999-01-01,Engineer
50299,Moheb,Landherr,1963-11-13,1988-07-25,9999-01-01,Technique Leader
50341,DAIDA,Baig,1964-09-25,1988-03-08,9999-01-01,Senior Engineer
50353,Brendon,Sluis,1964-03-29,1992-06-17,9999-01-01,Staff
50359,Mark,Feldmann,1963-09-23,1996-01-28,9999-01-01,Staff
50374,Godehard,Czap,1963-03-18,1985-03-06,9999-01-01,Engineer
50381,Annemarie,Mamelak,1963-02-17,1986-04-25,9999-01-01,Senior Engineer
50390,Aemilian,Katiyar,1962-12-06,2000-03-28,9999-01-01,Senior Engineer
50417,Akemi,Juneja,1962-11-28,1986-02-23,9999-01-01,Staff
50430,Stein,Hashii,1962-12-22,1996-04-18,9999-01-01,Senior Engineer
50432,Ulf,Ginneken,1962-08-31,1987-03-24,9999-01-01,Staff
50438,Cheong,Ramsay,1962-03-29,1995-07-12,9999-01-01,Senior Staff
50445,Baoqiu,Wrigley,1963-01-15,1988-03-20,9999-01-01,Technique Leader
50451,Fumiya,Leijenhorst,1964-10-30,2001-07-22,9999-01-01,Staff
50497,Zsolt,Yetim,1964-02-29,2000-09-25,9999-01-01,Senior Staff
50506,Tayeb,Lally,1964-02-11,1987-08-26,9999-01-01,Engineer
50521,Zito,dAstous,1962-12-05,1988-01-26,9999-01-01,Senior Staff
50528,Kerhong,Herath,1962-01-24,1992-10-13,9999-01-01,Assistant Engineer
50531,Mototsugu,Farrag,1962-09-05,1992-10-11,9999-01-01,Senior Engineer
50533,Zeydy,Szemeredi,1963-03-16,1999-02-27,9999-01-01,Technique Leader
50540,Aloys,Braunmuhl,1963-11-30,1986-07-31,9999-01-01,Staff
50545,Giordano,Fairtlough,1962-02-04,2000-01-04,9999-01-01,Senior Staff
50573,Marit,Pelc,1963-07-31,1994-08-21,9999-01-01,Engineer
50609,Janalee,Birjandi,1963-10-04,1994-04-15,9999-01-01,Engineer
50623,Berna,Domenig,1963-03-30,1988-03-04,9999-01-01,Senior Engineer
50624,Hirochika,Rassart,1964-12-28,1988-12-14,9999-01-01,Senior Engineer
50637,Eric,Butterworth,1962-06-30,1999-11-11,9999-01-01,Staff
50670,Boguslaw,Snedden,1965-01-30,1985-02-20,9999-01-01,Senior Staff
50681,Koldo,Itschner,1963-02-19,1985-04-06,9999-01-01,Staff
50686,Sungwon,Solares,1964-10-21,1988-06-03,9999-01-01,Engineer
50695,Yongmao,Quittner,1962-07-29,1985-05-11,9999-01-01,Senior Staff
50709,Sangeeta,Sambasivam,1963-10-18,1990-08-04,9999-01-01,Engineer
50710,Jiakeng,Rohrbach,1962-08-24,1988-10-22,9999-01-01,Senior Engineer
50711,Matk,Krybus,1964-03-15,1987-05-24,9999-01-01,Senior Staff
50716,Jaideep,Boissier,1962-09-29,1990-02-18,9999-01-01,Senior Staff
50724,Anneli,Strehl,1963-04-26,1985-12-30,9999-01-01,Senior Staff
50728,Aria,Gerlach,1963-03-25,1998-10-19,9999-01-01,Staff
50743,Saeko,Petereit,1962-04-22,1988-11-02,9999-01-01,Staff
50744,Kaijung,Falby,1962-01-06,1999-11-27,9999-01-01,Staff
50753,Arvind,Herber,1964-06-13,1986-07-25,9999-01-01,Engineer
50754,Valeska,Aseltine,1962-04-05,2002-05-09,9999-01-01,Senior Engineer
50759,Marl,Ducloy,1962-12-07,1990-05-26,9999-01-01,Senior Staff
50762,Oksana,Kalefeld,1963-02-22,1987-08-16,9999-01-01,Engineer
50776,Khatoun,Schahn,1962-12-26,1987-02-14,9999-01-01,Staff
50799,Maja,Schmiedel,1962-06-26,1993-01-24,9999-01-01,Senior Engineer
50817,Gretta,Smeets,1964-11-23,1987-07-19,9999-01-01,Senior Engineer
50822,Tremaine,Kitai,1963-03-28,1988-09-30,9999-01-01,Senior Staff
50850,Yannik,Lunt,1963-09-12,1985-12-11,9999-01-01,Senior Engineer
50851,Sakthirel,Otillio,1963-10-01,1988-12-07,9999-01-01,Senior Engineer
50855,Dharmaraja,Nilsson,1964-09-27,1987-10-03,9999-01-01,Senior Staff
50870,Jouni,Chinin,1963-08-08,1987-09-04,9999-01-01,Staff
50894,Tianruo,Snyers,1964-08-03,1996-10-31,9999-01-01,Senior Staff
50907,Florina,Georgatos,1962-07-17,1995-05-15,9999-01-01,Engineer
50915,Kwangyoen,Vanwelkenhuysen,1963-02-15,1994-12-01,9999-01-01,Staff
50929,Mohua,Ariola,1963-03-24,1987-09-10,9999-01-01,Senior Engineer
